developer-agreement,developer-agreement-type,document-url,end-date,entry-date,organisation,planning-application,start-date,slug
1549/18/FUL-IFSDA,S106,http://apps.southhams.gov.uk/PlanningSearchMVC/Home/Details/181549,,2019-06-25,local-authority-eng:WDE,1549/18/FUL,2019-06-25,/developer-agreement/local-authority-eng/WDE/1549-18-FUL-IFSDA
1635/18/OPA-IFSDA,S106,http://apps.southhams.gov.uk/PlanningSearchMVC/Home/Details/181635,,2019-07-26,local-authority-eng:WDE,1635/18/OPA,2019-07-26,/developer-agreement/local-authority-eng/WDE/1635-18-OPA-IFSDA
1794/18/FUL-IFSDA,S106,http://apps.southhams.gov.uk/PlanningSearchMVC/Home/Details/181794,,2019-09-17,local-authority-eng:WDE,1794/18/Ful,2019-09-17,/developer-agreement/local-authority-eng/WDE/1794-18-FUL-IFSDA
2353/18/OPA-IFSDA,S106,http://apps.southhams.gov.uk/PlanningSearchMVC/Home/Details/182353,,2019-12-12,local-authority-eng:WDE,2353/18/OPA,2019-12-12,/developer-agreement/local-authority-eng/WDE/2353-18-OPA-IFSDA
2356/19/OPA-IFSDA,S106,http://apps.southhams.gov.uk/PlanningSearchMVC/Home/Details/192356,,2020-03-17,local-authority-eng:WDE,2356/19/OPA,2020-03-17,/developer-agreement/local-authority-eng/WDE/2356-19-OPA-IFSDA
LA2015/322A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/05086/CIL,2019-04-03,/developer-agreement/local-authority-eng/WIL/LA2015-322A
LA2015/322B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/05086/CIL,2019-04-03,/developer-agreement/local-authority-eng/WIL/LA2015-322B
LA2015/400A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/07201/CIL,2019-05-21,/developer-agreement/local-authority-eng/WIL/LA2015-400A
LA2015/400B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/07201/CIL,2019-05-21,/developer-agreement/local-authority-eng/WIL/LA2015-400B
LA2015/420A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/05550/CIL,2019-06-06,/developer-agreement/local-authority-eng/WIL/LA2015-420A
LA2015/420B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/05550/CIL,2019-06-06,/developer-agreement/local-authority-eng/WIL/LA2015-420B
LA2016/119A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,14/10444/CIL,2020-03-10,/developer-agreement/local-authority-eng/WIL/LA2016-119A
LA2016/119B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,14/10444/CIL,2020-03-10,/developer-agreement/local-authority-eng/WIL/LA2016-119B
LA2016/121A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/12308/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2016-121A
LA2016/121B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/12308/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2016-121B
LA2016/182A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/07289/CIL,2019-07-29,/developer-agreement/local-authority-eng/WIL/LA2016-182A
LA2016/182B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/07289/CIL,2019-07-29,/developer-agreement/local-authority-eng/WIL/LA2016-182B
LA2016/333A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/05034/CIL,2019-12-20,/developer-agreement/local-authority-eng/WIL/LA2016-333A
LA2016/333B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/05034/CIL,2019-12-20,/developer-agreement/local-authority-eng/WIL/LA2016-333B
LA2016/460A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/11698/CIL,2019-09-27,/developer-agreement/local-authority-eng/WIL/LA2016-460A
LA2016/460B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/11698/CIL,2019-09-27,/developer-agreement/local-authority-eng/WIL/LA2016-460B
LA2016/461A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07283/CIL,2019-07-25,/developer-agreement/local-authority-eng/WIL/LA2016-461A
LA2016/461B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07283/CIL,2019-07-25,/developer-agreement/local-authority-eng/WIL/LA2016-461B
LA2017/063A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07016/CIL,2019-04-12,/developer-agreement/local-authority-eng/WIL/LA2017-063A
LA2017/063B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/07016/CIL,2019-04-12,/developer-agreement/local-authority-eng/WIL/LA2017-063B
LA2017/081A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11928/CIL,2019-06-18,/developer-agreement/local-authority-eng/WIL/LA2017-081A
LA2017/081B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11928/CIL,2019-06-18,/developer-agreement/local-authority-eng/WIL/LA2017-081B
LA2017/111A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08971/CIL,2019-07-04,/developer-agreement/local-authority-eng/WIL/LA2017-111A
LA2017/111B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/08971/CIL,2019-07-04,/developer-agreement/local-authority-eng/WIL/LA2017-111B
LA2017/127A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/02827/CIL,2019-10-11,/developer-agreement/local-authority-eng/WIL/LA2017-127A
LA2017/127B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/02827/CIL,2019-10-11,/developer-agreement/local-authority-eng/WIL/LA2017-127B
LA2017/203A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01972/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2017-203A
LA2017/203B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01972/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2017-203B
LA2017/234A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01003/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2017-234A
LA2017/234B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/01003/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2017-234B
LA2017/236A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236A
LA2017/236B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11728/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2017-236B
LA2017/252A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/03319/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2017-252A
LA2017/252B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/03319/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2017-252B
LA2017/271A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/04080/CIL,2019-04-29,/developer-agreement/local-authority-eng/WIL/LA2017-271A
LA2017/271B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/04080/CIL,2019-04-29,/developer-agreement/local-authority-eng/WIL/LA2017-271B
LA2017/329A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/06804/CIL,2019-05-09,/developer-agreement/local-authority-eng/WIL/LA2017-329A
LA2017/329B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/06804/CIL,2019-05-09,/developer-agreement/local-authority-eng/WIL/LA2017-329B
LA2017/333A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/07283/CIL,2019-07-31,/developer-agreement/local-authority-eng/WIL/LA2017-333A
LA2017/333B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/07283/CIL,2019-07-31,/developer-agreement/local-authority-eng/WIL/LA2017-333B
LA2017/379A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/00447/CIL,2020-03-20,/developer-agreement/local-authority-eng/WIL/LA2017-379A
LA2017/379B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/00447/CIL,2020-03-20,/developer-agreement/local-authority-eng/WIL/LA2017-379B
LA2018/036A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/12294/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2018-036A
LA2018/036B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,15/12294/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2018-036B
LA2018/063A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00800/CIL,2020-01-07,/developer-agreement/local-authority-eng/WIL/LA2018-063A
LA2018/063B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00800/CIL,2020-01-07,/developer-agreement/local-authority-eng/WIL/LA2018-063B
LA2018/080A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080A
LA2018/080B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08942/CIL,2019-12-13,/developer-agreement/local-authority-eng/WIL/LA2018-080B
LA2018/081A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02409/CIL,2019-12-17,/developer-agreement/local-authority-eng/WIL/LA2018-081A
LA2018/081B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02409/CIL,2019-12-17,/developer-agreement/local-authority-eng/WIL/LA2018-081B
LA2018/082A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00940/CIL,2019-08-23,/developer-agreement/local-authority-eng/WIL/LA2018-082A
LA2018/082B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/00940/CIL,2019-08-23,/developer-agreement/local-authority-eng/WIL/LA2018-082B
LA2018/085A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02232/CIL,2019-06-05,/developer-agreement/local-authority-eng/WIL/LA2018-085A
LA2018/085B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02232/CIL,2019-06-05,/developer-agreement/local-authority-eng/WIL/LA2018-085B
LA2018/117A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02652/CIL,2020-03-17,/developer-agreement/local-authority-eng/WIL/LA2018-117A
LA2018/117B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/02652/CIL,2020-03-17,/developer-agreement/local-authority-eng/WIL/LA2018-117B
LA2018/120A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120A
LA2018/120B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12194/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2018-120B
LA2018/201A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201A1
LA2018/201A2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201A2
LA2018/201A3,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201A3
LA2018/201A5,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201A5
LA2018/201B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201B1
LA2018/201B2,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201B2
LA2018/201B3,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201B3
LA2018/201B5,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04477/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2018-201B5
LA2018/204A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204A
LA2018/204B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/11064/CIL,2020-01-17,/developer-agreement/local-authority-eng/WIL/LA2018-204B
LA2019/010A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04614/CIL,2019-07-02,/developer-agreement/local-authority-eng/WIL/LA2019-010A
LA2019/010B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/04614/CIL,2019-07-02,/developer-agreement/local-authority-eng/WIL/LA2019-010B
LA2019/013A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08072/CIL,2019-09-25,/developer-agreement/local-authority-eng/WIL/LA2019-013A
LA2019/013B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08072/CIL,2019-09-25,/developer-agreement/local-authority-eng/WIL/LA2019-013B
LA2019/018A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08579/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-018A
LA2019/018B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08579/CIL,2019-09-04,/developer-agreement/local-authority-eng/WIL/LA2019-018B
LA2019/023A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07055/CIL,2019-09-09,/developer-agreement/local-authority-eng/WIL/LA2019-023A
LA2019/023B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07055/CIL,2019-09-09,/developer-agreement/local-authority-eng/WIL/LA2019-023B
LA2019/027A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/11026/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2019-027A
LA2019/027B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/11026/CIL,2019-10-15,/developer-agreement/local-authority-eng/WIL/LA2019-027B
LA2019/031A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/09811/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-031A
LA2019/031B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/09811/CIL,2019-10-16,/developer-agreement/local-authority-eng/WIL/LA2019-031B
LA2019/047A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/10011/CIL,2019-04-23,/developer-agreement/local-authority-eng/WIL/LA2019-047A
LA2019/047B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/10011/CIL,2019-04-23,/developer-agreement/local-authority-eng/WIL/LA2019-047B
LA2019/061A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12474/CIL,2019-04-30,/developer-agreement/local-authority-eng/WIL/LA2019-061A
LA2019/061B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/12474/CIL,2019-04-30,/developer-agreement/local-authority-eng/WIL/LA2019-061B
LA2019/065A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08220/CIL,2019-09-05,/developer-agreement/local-authority-eng/WIL/LA2019-065A
LA2019/065B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08220/CIL,2019-09-05,/developer-agreement/local-authority-eng/WIL/LA2019-065B
LA2019/068A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12397/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2019-068A
LA2019/068B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12397/CIL,2019-04-02,/developer-agreement/local-authority-eng/WIL/LA2019-068B
LA2019/071A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06659/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-071A
LA2019/071B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06659/CIL,2019-07-30,/developer-agreement/local-authority-eng/WIL/LA2019-071B
LA2019/076,section-106,,,2020-07-08,local-authority-eng:WIL,E/11/0001/S106,2019-04-01,/developer-agreement/local-authority-eng/WIL/LA2019-076
LA2019/078A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06336/CIL,2019-04-05,/developer-agreement/local-authority-eng/WIL/LA2019-078A
LA2019/078B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06336/CIL,2019-04-05,/developer-agreement/local-authority-eng/WIL/LA2019-078B
LA2019/083,section-106,,,2020-07-08,local-authority-eng:WIL,17/09217/S106,2019-04-08,/developer-agreement/local-authority-eng/WIL/LA2019-083
LA2019/087,section-106,,,2020-07-08,local-authority-eng:WIL,17/00200/S106,2019-04-16,/developer-agreement/local-authority-eng/WIL/LA2019-087
LA2019/088A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/09769/CIL,2019-06-13,/developer-agreement/local-authority-eng/WIL/LA2019-088A
LA2019/088B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/09769/CIL,2019-06-13,/developer-agreement/local-authority-eng/WIL/LA2019-088B
LA2019/090,section-106,,,2020-07-08,local-authority-eng:WIL,18/10267/S106,2019-04-17,/developer-agreement/local-authority-eng/WIL/LA2019-090
LA2019/091A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01211/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2019-091A
LA2019/091B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01211/CIL,2019-10-02,/developer-agreement/local-authority-eng/WIL/LA2019-091B
LA2019/095A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01740/CIL,2019-06-13,/developer-agreement/local-authority-eng/WIL/LA2019-095A
LA2019/095B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01740/CIL,2019-06-13,/developer-agreement/local-authority-eng/WIL/LA2019-095B
LA2019/100A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12049/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-100A
LA2019/100B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12049/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-100B
LA2019/107A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07286/CIL,2019-05-08,/developer-agreement/local-authority-eng/WIL/LA2019-107A
LA2019/107B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07286/CIL,2019-05-08,/developer-agreement/local-authority-eng/WIL/LA2019-107B
LA2019/108A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12094/CIL,2019-05-24,/developer-agreement/local-authority-eng/WIL/LA2019-108A
LA2019/108B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/12094/CIL,2019-05-24,/developer-agreement/local-authority-eng/WIL/LA2019-108B
LA2019/112A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03006/CIL,2019-05-01,/developer-agreement/local-authority-eng/WIL/LA2019-112A
LA2019/112B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03006/CIL,2019-05-01,/developer-agreement/local-authority-eng/WIL/LA2019-112B
LA2019/113A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113A
LA2019/113B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/08959/CIL,2019-05-14,/developer-agreement/local-authority-eng/WIL/LA2019-113B
LA2019/114A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08316/CIL,2019-08-13,/developer-agreement/local-authority-eng/WIL/LA2019-114A
LA2019/114A1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08316/CIL,2019-08-13,/developer-agreement/local-authority-eng/WIL/LA2019-114A1
LA2019/114B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08316/CIL,2019-08-13,/developer-agreement/local-authority-eng/WIL/LA2019-114B
LA2019/114B1,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/08316/CIL,2019-08-13,/developer-agreement/local-authority-eng/WIL/LA2019-114B1
LA2019/118A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/00735/CIL,2019-08-08,/developer-agreement/local-authority-eng/WIL/LA2019-118A
LA2019/118B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/00735/CIL,2019-08-08,/developer-agreement/local-authority-eng/WIL/LA2019-118B
LA2019/126,section-106,,,2020-07-08,local-authority-eng:WIL,17/09445/S106,2019-05-02,/developer-agreement/local-authority-eng/WIL/LA2019-126
LA2019/130A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/05344/CIL,2020-01-30,/developer-agreement/local-authority-eng/WIL/LA2019-130A
LA2019/130B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/05344/CIL,2020-01-30,/developer-agreement/local-authority-eng/WIL/LA2019-130B
LA2019/131,section-106,,,2020-07-08,local-authority-eng:WIL,17/12348/S106,2019-04-03,/developer-agreement/local-authority-eng/WIL/LA2019-131
LA2019/132A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132A
LA2019/132B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,17/09443/CIL,2019-11-19,/developer-agreement/local-authority-eng/WIL/LA2019-132B
LA2019/133A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01294/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2019-133A
LA2019/133B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01294/CIL,2019-05-15,/developer-agreement/local-authority-eng/WIL/LA2019-133B
LA2019/135A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12263/CIL,2019-05-17,/developer-agreement/local-authority-eng/WIL/LA2019-135A
LA2019/135B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,16/12263/CIL,2019-05-17,/developer-agreement/local-authority-eng/WIL/LA2019-135B
LA2019/138A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01881/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-138A
LA2019/138B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01881/CIL,2020-01-15,/developer-agreement/local-authority-eng/WIL/LA2019-138B
LA2019/140A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/11985/CIL,2019-05-22,/developer-agreement/local-authority-eng/WIL/LA2019-140A
LA2019/140B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/11985/CIL,2019-05-22,/developer-agreement/local-authority-eng/WIL/LA2019-140B
LA2019/146,section-106,,,2020-07-08,local-authority-eng:WIL,16/10513/S106,2019-05-22,/developer-agreement/local-authority-eng/WIL/LA2019-146
LA2019/149A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01123/CIL,2019-05-29,/developer-agreement/local-authority-eng/WIL/LA2019-149A
LA2019/149B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01123/CIL,2019-05-29,/developer-agreement/local-authority-eng/WIL/LA2019-149B
LA2019/154A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154A
LA2019/154B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/03098/CIL,2019-05-31,/developer-agreement/local-authority-eng/WIL/LA2019-154B
LA2019/155A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07066/CIL,2019-06-04,/developer-agreement/local-authority-eng/WIL/LA2019-155A
LA2019/155B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07066/CIL,2019-06-04,/developer-agreement/local-authority-eng/WIL/LA2019-155B
LA2019/166A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07692/CIL,2019-06-04,/developer-agreement/local-authority-eng/WIL/LA2019-166A
LA2019/166B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07692/CIL,2019-06-04,/developer-agreement/local-authority-eng/WIL/LA2019-166B
LA2019/167A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01606/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-167A
LA2019/167B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01606/CIL,2019-12-03,/developer-agreement/local-authority-eng/WIL/LA2019-167B
LA2019/168A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01128/CIL,2020-01-31,/developer-agreement/local-authority-eng/WIL/LA2019-168A
LA2019/168B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01128/CIL,2020-01-31,/developer-agreement/local-authority-eng/WIL/LA2019-168B
LA2019/175A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01603/CIL,2019-07-05,/developer-agreement/local-authority-eng/WIL/LA2019-175A
LA2019/175B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/01603/CIL,2019-07-05,/developer-agreement/local-authority-eng/WIL/LA2019-175B
LA2019/180,section-106,,,2020-07-08,local-authority-eng:WIL,18/00504/S106,2019-06-14,/developer-agreement/local-authority-eng/WIL/LA2019-180
LA2019/182,section-106,,,2020-07-08,local-authority-eng:WIL,18/06223/S106,2019-06-13,/developer-agreement/local-authority-eng/WIL/LA2019-182
LA2019/186A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05392/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-186A
LA2019/186B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/05392/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-186B
LA2019/187A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06072/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-187A
LA2019/187B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/06072/CIL,2019-06-26,/developer-agreement/local-authority-eng/WIL/LA2019-187B
LA2019/192,section-106,,,2020-07-08,local-authority-eng:WIL,18/10554/S106,2019-06-06,/developer-agreement/local-authority-eng/WIL/LA2019-192
LA2019/194,section-106,,,2020-07-08,local-authority-eng:WIL,18/06305/S106,2019-07-03,/developer-agreement/local-authority-eng/WIL/LA2019-194
LA2019/199A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03853/CIL,2019-07-16,/developer-agreement/local-authority-eng/WIL/LA2019-199A
LA2019/199B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,19/03853/CIL,2019-07-16,/developer-agreement/local-authority-eng/WIL/LA2019-199B
LA2019/202A,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07826/CIL,2019-08-08,/developer-agreement/local-authority-eng/WIL/LA2019-202A
LA2019/202B,community-infrastructure-levy,,,2020-04-15,local-authority-eng:WIL,18/07826/CIL,2019-08-08,/developer-agreement/local-authority-eng/WIL/LA2019-202B
